word,pos,assigned_atom,cos_self,cos_top2,top2_atom,margin,margin_local,local_top_atom,l2_self,focus_rate
toughness,n,PRP.difficult,0.88958,0.895431,EMO.apology,-0.005851,0.022203,EMO.wish,8.967088,0.4994
bounteous,adj,EMO.compassion,0.937509,0.915306,EMO.love,0.022202,0.022203,EMO.love,4.814983,0.3696
climate,n,FND.transformation,0.732271,0.710061,CHG.end,0.022211,0.02221,CHG.end,13.155931,0.4901
uninformed,adj,FND.uninformed,0.952085,0.929852,COG.ignorance,0.022232,0.022233,COG.ignorance,4.728049,0.8747
jerk,n,ACT.move,0.860384,0.876924,ELM.wind,-0.01654,0.022237,ACT.emit,6.034784,0.8885
baronetize,v,PRP.soft,0.913033,0.909742,STA.healing,0.003291,0.022243,PRP.dry,4.205372,0.3665
quarterly,adj,TIM.period,0.708476,0.694559,ELM.night,0.013917,0.022255,FND.temporality,9.645119,0.7922
propagation,n,ACT.build,0.763085,0.794917,LOG.effect,-0.031831,0.022256,PRP.multiple,8.310789,0.324
misoneism,n,EMO.hate,0.962494,0.94022,VAL.evil,0.022274,0.022274,VAL.evil,4.499388,0.5091
maleficent,adj,VAL.evil,0.915612,0.893337,ECO.loss,0.022276,0.022275,ECO.loss,11.870506,0.5004
radiate,v,EXS.vitality,0.865502,0.843222,STA.healing,0.02228,0.02228,STA.healing,9.012036,0.4897
consociate,v,REL.together,0.947459,0.925177,COM.cooperate,0.022282,0.022282,COM.cooperate,5.759702,0.8877
resolve,n,CHG.end,0.865323,0.849851,TIM.past,0.015472,0.02229,ABS.release,5.34803,0.3578
curly-grained,adj,PRP.rough,0.947432,0.925139,PRP.narrow,0.022293,0.022293,PRP.narrow,7.344346,0.666
relieve,v,ACT.calm,0.930918,0.908613,ABS.release,0.022305,0.022305,ABS.release,6.862997,0.4778
Inga laurina,n,NAT.tree,0.921841,0.899524,NAT.flower,0.022317,0.022317,NAT.flower,7.787699,0.5988
penning,n,ACT.create,0.842809,0.820491,PRP.new,0.022318,0.022318,PRP.new,13.619271,0.5165
gentle wind,n,ELM.wind,0.904105,0.881773,ELM.water,0.022332,0.022332,ELM.water,5.717784,0.8979
cork tree,n,NAT.tree,0.948011,0.925672,PRP.high,0.02234,0.02234,PRP.high,4.067901,0.6246
laugher,n,SOC.individual,0.860833,0.911343,WLD.artless,-0.05051,0.022348,SOC.rest,7.665354,0.8988
turn a nice dollar,v,ECO.earn,0.896872,0.875363,PER.soundless,0.021509,0.022357,BEI.male,9.3216,0.4891
abstain,v,SOC.individual,0.898865,0.876497,PRP.single,0.022367,0.022368,PRP.single,6.026358,0.8079
thought,n,COG.remember,0.934848,0.912476,FND.memory,0.022373,0.022372,FND.memory,4.948878,0.7132
holiness,n,VAL.sacred,0.727677,0.705304,WLD.nonscience,0.022373,0.022373,WLD.nonscience,9.411835,0.817
construct,v,ACT.build,0.86718,0.844804,ACT.make,0.022376,0.022376,ACT.make,14.857789,0.458
stupefy,v,COG.confusion,0.949198,0.926812,EMO.fear,0.022386,0.022386,EMO.fear,3.804272,0.6243
magnify,v,VAL.falsehood,0.86424,0.85236,ECO.loss,0.01188,0.022391,VAL.incorrect,7.915932,0.4379
thread,v,ACT.move,0.85537,0.836907,PRP.near,0.018463,0.022397,PER.touch,5.966927,0.6075
crack,n,FND.transformation,0.891163,0.910589,ACT.dissolve,-0.019426,0.022403,ACT.dissolve,7.472103,0.6395
mintage,n,ACT.create,0.836378,0.813948,ACT.make,0.02243,0.02243,ACT.make,10.843031,0.4841
begin,v,SOC.individual,0.607038,0.756297,CHG.begin,-0.149259,0.022441,WLD.unskilled,16.193176,0.5824
banker's bill,n,ECO.currency,0.783266,0.760824,SPC.place,0.022443,0.022442,SPC.place,8.330418,0.7806
Hinduism,n,WLD.religion,0.562526,0.540052,WLD.nonscience,0.022474,0.022474,WLD.nonscience,9.934275,0.6726
unskilled,adj,EMO.despair,0.979948,0.957472,EMO.unhappiness,0.022476,0.022476,EMO.unhappiness,4.257818,0.5848
lifer,n,EXS.being,0.685581,0.730099,SOC.stateless,-0.044518,0.022483,EXS.absence,13.251432,0.5623
dry out,v,FND.transformation,0.881754,0.869497,PRP.hard,0.012257,0.022507,COG.separate,12.230307,0.4651
devoid,adj,EXS.nonbeing,0.883673,0.861166,FND.timeless,0.022507,0.022507,FND.timeless,6.372943,0.5578
powdery,adj,EXS.matter,0.835372,0.868207,PRP.rough,-0.032835,0.022543,PRP.smooth,7.292921,0.9531
look into,v,COG.learn,0.755605,0.764656,FND.uninformed,-0.009052,0.022545,COG.ignorance,9.806183,0.4857
issue,n,SOC.family,0.804434,0.811339,COM.conflict,-0.006905,0.022575,SOC.public,6.63569,0.3799
plodding,n,BOD.foot,0.909333,0.888736,ABS.bound,0.020597,0.022585,PRP.slow,5.86958,0.3239
sunflower,n,NAT.flower,0.918392,0.895807,ACT.emit,0.022585,0.022585,ACT.emit,5.957345,0.7944
cover,n,ELM.fire,0.829257,0.843429,ACT.agitate,-0.014172,0.02259,PRP.fast,7.184655,0.3282
preserver,n,SOC.individual,0.899626,0.877034,SOC.awake,0.022593,0.022592,SOC.awake,6.003797,0.962
Manichaeism,n,WLD.religion,0.625131,0.602507,COG.enlightenment,0.022624,0.022624,COG.enlightenment,9.880202,0.7402
lame,adj,PRP.weak,0.973463,0.950823,PER.tasteless,0.02264,0.02264,PER.tasteless,4.813825,0.7042
hook,n,ACT.take,0.869308,0.939821,PER.smell,-0.070513,0.022641,ECO.money,10.233391,0.5796
wrath,n,EMO.anger,0.962412,0.939766,EMO.hate,0.022646,0.022646,EMO.hate,8.222045,0.5449
zip,n,EXS.nonbeing,0.919104,0.896456,FND.timeless,0.022648,0.022648,FND.timeless,6.37608,0.3913
padauk,n,NAT.tree,0.942922,0.920266,EXS.physical_body,0.022656,0.022656,EXS.physical_body,4.381606,0.5929
wherefore,n,LOG.reason,0.864467,0.8418,TIM.past,0.022667,0.022667,TIM.past,5.689082,0.3599
calm,v,ACT.calm,0.954408,0.931737,EMO.apology,0.022672,0.022671,EMO.apology,6.818803,0.4706
inexperient,adj,COG.ignorance,0.95411,0.931433,FND.uninformed,0.022678,0.022677,FND.uninformed,6.228231,0.3896
perplexed,adj,COG.confusion,0.943269,0.920591,EMO.anxiety,0.022678,0.022678,EMO.anxiety,5.717692,0.5728
adopter,n,BEI.parent,0.801223,0.786683,ACT.receive,0.014539,0.022685,EMO.love,12.872727,0.4463
anuresis,n,STA.illness,0.927825,0.905131,PRP.weak,0.022694,0.022694,PRP.weak,7.825053,0.586
Poncirus trifoliata,n,NAT.tree,0.972256,0.949555,NAT.flower,0.022702,0.022701,NAT.flower,3.139724,0.9451
scramble,v,ACT.agitate,0.884444,0.861739,ACT.stop,0.022705,0.022705,ACT.stop,5.595219,0.3345
shift,v,ACT.move,0.876551,0.853818,MAT.tool,0.022732,0.022733,MAT.tool,5.578048,0.7696
swatter,n,MAT.tool,0.838411,0.880813,WLD.artless,-0.042402,0.022743,PRP.fast,10.589529,0.5674
endure,v,EMO.patience,0.932375,0.909618,PRP.single,0.022757,0.022757,PRP.single,8.674278,0.5862
heaving,n,ACT.move,0.806069,0.792205,PRP.wet,0.013864,0.022765,SOC.pass,6.821922,0.6192
gastronomical,adj,WLD.art,0.872812,0.86223,STA.healing,0.010583,0.022779,CHG.grow,6.405557,0.4566
ankle-deep,adj,PRP.shallow,0.905002,0.882216,PRP.blunt,0.022786,0.022786,PRP.blunt,11.411186,0.5776
Hottentot bread,n,BEI.root,0.919348,0.896546,PRP.part,0.022802,0.022802,PRP.part,7.301769,0.4535
polemise,v,COM.conflict,0.88438,0.861576,EMO.anger,0.022804,0.022804,EMO.anger,5.885754,0.3613
bring about,v,ACT.build,0.807925,0.873679,SOC.city,-0.065753,0.022807,COG.separate,16.156968,0.5111
shover,n,SOC.homeless,0.904072,0.881262,ACT.lose,0.02281,0.02281,ACT.lose,4.66048,0.3517
reliable,adj,ABS.responsibility,0.887895,0.865073,EMO.apology,0.022822,0.022822,EMO.apology,10.338292,0.5584
childhood,n,EXS.being,0.847519,0.824685,FND.languageless,0.022834,0.022834,FND.languageless,15.146856,0.3977
confederate,n,COM.cooperate,0.857339,0.887569,SOC.public,-0.03023,0.022836,WLD.culture,7.715298,0.5019
shock,n,EMO.fear,0.775499,0.752663,EMO.anger,0.022835,0.022836,EMO.anger,11.88917,0.4823
wiretap,n,BOD.ear,0.818648,0.833641,STA.illness,-0.014993,0.022842,BOD.mouth,11.728741,0.5781
sudden infant death syndrome,n,EXS.death,0.774314,0.751463,EXS.being,0.022851,0.022851,EXS.being,19.63778,0.3179
mysterious,adj,COM.secret,0.795672,0.772792,FND.memory,0.022879,0.02288,FND.memory,6.284205,0.3317
slumber,v,SOC.sleep,0.916265,0.893382,SOC.rest,0.022882,0.022883,SOC.rest,6.119126,0.3026
evidential,adj,FND.information,0.930283,0.907388,FND.history,0.022894,0.022895,FND.history,5.584172,0.8678
zany,adj,ABS.foolish,0.831569,0.841809,PRP.easy,-0.01024,0.022914,WLD.uncultured,7.487622,0.5011
dismission,n,ECO.withdraw,0.779058,0.774962,REL.alone,0.004096,0.022915,ACT.leave,7.459765,0.3767
feeder,n,ACT.give,0.86849,0.845561,ACT.build,0.022929,0.022929,ACT.build,5.067365,0.3466
defray,v,ECO.pay,0.827188,0.804256,ECO.sell,0.022931,0.022932,ECO.sell,6.701983,0.3758
Sesbania grandiflora,n,NAT.tree,0.900882,0.904783,SOC.sleep,-0.003901,0.022934,NAT.flower,13.17972,0.4673
misdirect,v,VAL.profane,0.834297,0.811362,VAL.evil,0.022935,0.022935,VAL.evil,7.29363,0.6201
perilous,adj,STA.danger,0.949607,0.927273,ACT.destroy,0.022333,0.022945,ECO.loss,4.255585,0.7317
constant quantity,n,FND.unchanging,0.944251,0.9213,FND.numberless,0.022951,0.022951,FND.numberless,8.006562,0.5346
baby buster,n,SOC.individual,0.822749,0.861487,PRP.easy,-0.038737,0.02296,WLD.unskilled,7.849143,0.7294
perverseness,n,VAL.evil,0.906864,0.883903,EMO.hate,0.022961,0.022961,EMO.hate,11.763808,0.5293
unvoluntary,adj,FND.unconscious,0.891175,0.870322,EXS.life,0.020853,0.022996,SOC.awake,6.37896,0.7049
originative,adj,WLD.art,0.79592,0.865357,FND.intuition,-0.069438,0.023019,ACT.make,16.018507,0.4481
jungly,adj,BEI.plant,0.743033,0.771367,SOC.city,-0.028334,0.023025,BEI.root,11.703373,0.3938
sleep,v,TIM.period,0.843815,0.908732,SOC.sleep,-0.064917,0.023035,COM.practice,14.27015,0.5868
effectuation,n,ACT.create,0.810231,0.787195,CHG.begin,0.023035,0.023036,CHG.begin,12.319148,0.6663
deliver,v,ACT.give,0.864252,0.841207,ECO.money,0.023045,0.023045,ECO.money,5.494551,0.3435
naval battle,n,STA.war,0.890737,0.867683,PRP.murky,0.023055,0.023054,PRP.murky,6.895598,0.5099
twist,n,STA.wound,0.938666,0.931408,STA.illness,0.007258,0.023056,SOC.obstruct,6.265699,0.8335
unbendable,adj,PRP.hard,0.958088,0.935023,PRP.dry,0.023065,0.023065,PRP.dry,4.091612,0.8549
somnambulation,n,BOD.foot,0.901632,0.878562,ACT.move,0.02307,0.02307,ACT.move,7.070761,0.8084
barbarian,n,WLD.uncultured,0.572127,0.593893,ACT.destroy,-0.021766,0.023082,VAL.evil,9.199305,0.6563
habit,n,MAT.clothing,0.877954,0.917988,VAL.beauty,-0.040033,0.023088,ACT.go,9.822976,0.5055
indemnify,v,ECO.pay,0.740837,0.801762,EMO.trust,-0.060924,0.023092,SOC.refuse,10.599554,0.5436
pant,n,ACT.emit,0.897607,0.87447,ACT.move,0.023137,0.023098,ACT.move,7.631766,0.7945
cognate,n,SOC.family,0.894435,0.871335,REL.together,0.0231,0.0231,REL.together,5.181205,0.3335
slip,v,SOC.refuse,0.90358,0.880437,SOC.request,0.023142,0.023143,SOC.request,4.967991,0.4017
get in,v,TIM.come,0.855263,0.832101,ACT.arrive,0.023162,0.023162,ACT.arrive,7.364992,0.6
vaporisation,n,FND.transformation,0.931387,0.908194,CHG.grow,0.023193,0.023193,CHG.grow,10.595453,0.5611
peptize,v,COG.separate,0.800833,0.815267,COM.conduct,-0.014434,0.023194,ACT.build,8.815809,0.4988
early,adj,PRP.young,0.857714,0.834509,COG.intention,0.023204,0.023205,COG.intention,10.217466,0.577
tidewater stream,n,NAT.river,0.79874,0.856685,SOC.village,-0.057944,0.023219,SPC.outside,9.445144,0.4548
empiric,adj,COM.practice,0.800672,0.824571,PRP.multiple,-0.023899,0.023219,SOC.work,7.297702,0.6224
knee-deep,adj,PRP.shallow,0.86473,0.841507,PRP.blunt,0.023223,0.023223,PRP.blunt,6.531857,0.9519
need,n,STA.poverty,0.883578,0.860353,ACT.lose,0.023225,0.023225,ACT.lose,6.758034,0.3257
anger,n,EMO.anger,0.966232,0.96262,SOC.criticize,0.003612,0.023237,SOC.criticize,6.213053,0.5504
auctorial,adj,SOC.individual,0.879074,0.878612,COG.intention,0.000462,0.023248,EMO.wish,7.681829,0.9273
American olive,n,NAT.tree,0.967124,0.943876,PRP.large,0.023248,0.023248,PRP.large,4.707353,0.8477
unselfish,adj,EMO.compassion,0.946587,0.923338,EMO.love,0.023249,0.023249,EMO.love,7.984075,0.6082
boggy,adj,ELM.earth,0.910706,0.887456,ELM.water,0.023249,0.02325,ELM.water,4.560676,0.6484
raging,adj,EMO.anger,0.981866,0.958612,EMO.hate,0.023253,0.023254,EMO.hate,3.078972,0.562
apparel,n,MAT.clothing,0.883109,0.940558,SPC.reverse,-0.057448,0.023255,BOD.face,8.969887,0.683
act,v,LOG.cause,0.917947,0.894686,LOG.effect,0.023261,0.023261,LOG.effect,14.074373,0.3888
survive,v,EXS.life,0.884673,0.861406,MAT.bare_hand,0.023267,0.023267,MAT.bare_hand,8.540966,0.4669
antithetic,adj,ABS.other,0.881797,0.858529,ABS.responsibility,0.023268,0.023268,ABS.responsibility,5.592287,0.7026
closing,n,SOC.obstruct,0.920835,0.897562,CHG.decay,0.023273,0.023273,CHG.decay,5.836554,0.4797
emulsifier,n,FND.transformation,0.825396,0.802108,SOC.city,0.023287,0.023288,SOC.city,11.461114,0.5371
inculpate,v,SOC.criticize,0.948161,0.924853,SOC.refuse,0.023308,0.023308,SOC.refuse,6.802225,0.538
souther,n,ELM.wind,0.856439,0.833124,ELM.earth,0.023314,0.023315,ELM.earth,5.778993,0.9779
doubt,n,EMO.doubt,0.895662,0.872346,EMO.patience,0.023316,0.023316,EMO.patience,9.507432,0.713
get in,v,ACT.obtain,0.860775,0.846081,TIM.come,0.014693,0.023319,ACT.arrive,10.442854,0.531
various,adj,PRP.multiple,0.613216,0.756398,REL.together,-0.143182,0.023326,COM.conduct,6.782142,0.3666
watcher,n,SOC.individual,0.91312,0.894791,ACT.leave,0.018329,0.023327,ECO.withdraw,6.169866,0.9254
probe,n,COM.question,0.877289,0.826661,COG.learn,0.050628,0.023333,FND.mind,5.437661,0.3245
pycnotic,adj,STA.illness,0.929164,0.905804,PRP.weak,0.02336,0.02336,PRP.weak,8.261779,0.6476
grace,n,EXS.being,0.735948,0.816235,EXS.nonbeing,-0.080287,0.023363,FND.languageless,8.697458,0.6376
instrumentation,n,ACT.build,0.85133,0.827957,COG.separate,0.023373,0.023373,COG.separate,5.994427,0.3621
abjure,v,EXS.being,0.820656,0.797273,FND.consciousness,0.023383,0.023383,FND.consciousness,7.946526,0.5001
twaddle,n,COM.speak,0.754179,0.844593,VAL.falsehood,-0.090414,0.023384,EXS.absence,7.693308,0.3597
rescission,n,COM.announce,0.887859,0.864468,FND.language,0.023391,0.023391,FND.language,4.608789,0.1585
let,v,ACT.create,0.740947,0.717551,CHG.begin,0.023396,0.023396,CHG.begin,11.656102,0.7306
glamor,n,VAL.beauty,0.929054,0.90563,STA.wealth,0.023424,0.023424,STA.wealth,6.624764,0.6127
dispatch,v,ACT.emit,0.805027,0.781566,SOC.pass,0.023461,0.023461,SOC.pass,7.843231,0.3697
corporal,adj,FND.body,0.926674,0.903205,EXS.life,0.023469,0.023469,EXS.life,6.637959,0.8168
composite number,n,FND.number,0.812184,0.788706,FND.temporality,0.023478,0.023478,FND.temporality,7.758539,0.3371
baleful,adj,VAL.evil,0.92638,0.902892,VAL.profane,0.023488,0.023488,VAL.profane,7.543799,0.6145
friction,n,COM.conflict,0.804324,0.792368,SOC.family,0.011955,0.023538,COM.cooperate,8.043261,0.4376
steamer,n,ACT.move,0.818388,0.930224,ELM.star,-0.111836,0.023552,ACT.go,9.527865,0.8114
unmeasured,adj,FND.numberless,0.883172,0.859619,FND.unchanging,0.023553,0.023553,FND.unchanging,6.724177,0.8037
ebony tree,n,NAT.tree,0.854304,0.847327,PRP.possible,0.006977,0.023576,ACT.move,8.011578,0.7008
folding,n,FND.transformation,0.922155,0.898564,COG.separate,0.023591,0.023591,COG.separate,8.806241,0.5633
decry,v,SOC.criticize,0.916599,0.893005,EMO.hate,0.023594,0.023594,EMO.hate,8.167316,0.5042
late,adj,PRP.new,0.76023,0.736611,ACT.create,0.023618,0.023619,ACT.create,9.721315,0.5129
elm,n,NAT.tree,0.958018,0.936626,SOC.sleep,0.021391,0.02362,ACT.sit,7.354246,0.5765
mutter,n,WLD.artless,0.889011,0.869292,PRP.blunt,0.019719,0.023625,ACT.leave,13.478831,0.5721
amount,v,EXS.being,0.721893,0.706756,FND.timeless,0.015137,0.023638,EXS.nonbeing,7.936001,0.924
ambient,adj,PRP.near,0.875006,0.85135,PRP.part,0.023656,0.023656,PRP.part,4.691792,0.3724
deoxythymidine monophosphate,n,BEI.root,0.804735,0.839064,ACT.build,-0.03433,0.023658,BEI.plant,12.665537,0.5345
optimist,n,SOC.individual,0.880435,0.856767,WLD.unskilled,0.023668,0.023668,WLD.unskilled,6.654775,0.9893
impendence,n,EXS.being,0.755764,0.756477,FND.timeless,-0.000713,0.023672,EXS.nonbeing,14.186225,0.5934
feeling,n,EXS.spirit,0.914367,0.890692,VAL.good,0.023675,0.023675,VAL.good,6.227402,0.3863
browse,n,MAT.food,0.835661,0.840281,TIM.come,-0.00462,0.023682,MAT.drink,7.040702,0.7483
Pterocarpus angolensis,n,NAT.tree,0.893094,0.912742,ECO.save,-0.019649,0.023703,EXS.physical_body,9.822986,0.6074
remedy,n,STA.healing,0.930638,0.893546,ACT.stop,0.037093,0.023712,PRP.sharp,8.159788,0.4972
self-important,adj,EMO.pride,0.96072,0.937001,EMO.dislike,0.023718,0.023719,EMO.dislike,4.26939,0.6416
sound,n,COM.announce,0.484819,0.824316,ELM.earth,-0.339497,0.023721,WLD.science,12.214487,0.7966
gnaw,v,CHG.decay,0.969111,0.945346,ACT.dissolve,0.023766,0.023765,ACT.dissolve,4.584653,0.6053
turn out,v,ACT.build,0.875322,0.851553,BEI.root,0.023769,0.023769,BEI.root,7.560276,0.6226
snipe,v,SOC.criticize,0.894645,0.870875,VAL.falsehood,0.02377,0.02377,VAL.falsehood,6.008024,0.3488
depreciator,n,SOC.criticize,0.913852,0.890078,VAL.profane,0.023775,0.023774,VAL.profane,6.886922,0.5866
difference,n,COM.conflict,0.856681,0.832906,EMO.hate,0.023775,0.023775,EMO.hate,5.774374,0.4128
congruous,adj,STA.peace,0.756653,0.732872,REL.same,0.02378,0.023781,REL.same,9.085063,0.5805
marbleize,v,EXS.matter,0.849058,0.860904,COG.separate,-0.011846,0.023797,BEI.plant,8.991012,0.8259
discombobulate,v,EXS.being,0.671641,0.65594,LOG.unreason,0.015701,0.023805,EXS.spirit,11.130565,0.5594
arborise,v,COG.separate,0.82766,0.803841,PRP.part,0.023819,0.023819,PRP.part,11.866513,0.502
purple,n,FND.transformation,0.800449,0.78842,EXS.matter,0.012029,0.023821,PRP.soft,8.768779,0.6249
get,v,TIM.come,0.831993,0.808168,MAT.food,0.023824,0.023825,MAT.food,7.030287,0.6166
national,adj,SPC.inside,0.708181,0.826042,WLD.religion,-0.117861,0.023837,SOC.village,8.339514,0.952
precondition,v,ABS.responsibility,0.822439,0.798602,BEI.parent,0.023837,0.023837,BEI.parent,9.209431,0.5232
mind,v,FND.mind,0.886024,0.862181,COG.think,0.023843,0.023843,COG.think,10.229311,0.35
mutineer,n,STA.war,0.697815,0.67397,COM.conflict,0.023844,0.023845,COM.conflict,10.61507,0.4585
systematism,n,COM.practice,0.621008,0.772505,TIM.period,-0.151497,0.02385,COM.conduct,8.010441,0.3233
terminate,v,CHG.end,0.733056,0.709193,COG.enlightenment,0.023863,0.023863,COG.enlightenment,8.219402,0.6006
disparage,v,SOC.criticize,0.857476,0.833609,VAL.falsehood,0.023866,0.023867,VAL.falsehood,7.141072,0.3267
scrutinise,v,COG.learn,0.834488,0.81061,COM.question,0.023878,0.023878,COM.question,6.657313,0.6219
Potyokin,n,SOC.official,0.938779,0.914885,FND.language,0.023894,0.023894,FND.language,3.992026,0.3232
corrode,v,CHG.decay,0.941117,0.917203,STA.poverty,0.023914,0.023914,STA.poverty,8.022643,0.5579
perversive,adj,VAL.profane,0.788947,0.765032,VAL.sacred,0.023915,0.023915,VAL.sacred,6.437671,0.3515
glaucous,adj,PRP.murky,0.935639,0.911675,ELM.darkness,0.023964,0.023964,ELM.darkness,6.457208,0.7505
Clusia flava,n,NAT.tree,0.93666,0.926139,WLD.art,0.010521,0.023977,NAT.flower,8.347907,0.6135
barker,n,ACT.emit,0.878867,0.854877,ACT.leave,0.02399,0.02399,ACT.leave,8.097495,0.5901
jump-start,v,CHG.begin,0.882493,0.858497,ACT.make,0.023996,0.023996,ACT.make,14.856676,0.4882
civilize,v,WLD.culture,0.748202,0.732384,SOC.city,0.015818,0.024,SOC.nation,11.108485,0.4644
thickening,n,FND.transformation,0.853654,0.829654,STA.healing,0.023999,0.024,STA.healing,9.487752,0.6592
recollection,n,COG.remember,0.94905,0.925047,FND.memory,0.024004,0.024003,FND.memory,5.688414,0.595
duple,adj,PRP.multiple,0.634519,0.745469,TIM.period,-0.11095,0.024016,SOC.official,11.690728,0.508
dig,v,COG.enlightenment,0.883195,0.859174,FND.intuition,0.024021,0.024021,FND.intuition,8.817547,0.5672
meow,n,ACT.emit,0.873205,0.890466,PER.fragrance,-0.017261,0.024028,PRP.possible,9.642341,0.5267
escape,v,ACT.leave,0.912116,0.888088,ACT.obtain,0.024028,0.024028,ACT.obtain,5.222485,0.3165
scarer,n,EMO.fear,0.841401,0.877522,SOC.attack,-0.036122,0.024059,STA.danger,8.377144,0.4668
death,n,ACT.exit,0.707183,0.885719,EXS.death,-0.178536,0.02406,PRP.aged,13.484843,0.6969
transfer,n,SOC.individual,0.80267,0.871392,CHG.advance,-0.068722,0.024075,SOC.work,9.441918,0.9384
instrument,n,ACT.create,0.822456,0.798366,ACT.make,0.02409,0.02409,ACT.make,10.238935,0.5169
transfer,v,ACT.move,0.897069,0.872979,SOC.pass,0.02409,0.02409,SOC.pass,6.861677,0.7855
rachitic,adj,STA.illness,0.901994,0.877903,STA.wound,0.024091,0.024091,STA.wound,6.626636,0.6689
generousness,n,EMO.compassion,0.851982,0.827886,BEI.parent,0.024096,0.024096,BEI.parent,11.740238,0.5352
sopor,n,SOC.sleep,0.897881,0.890102,ECO.income,0.00778,0.0241,SOC.awake,6.67683,0.6681
give,v,ACT.build,0.791767,0.767664,ACT.make,0.024104,0.024103,ACT.make,7.642957,0.3537
exoneration,n,COM.announce,0.893167,0.869053,VAL.correct,0.024113,0.024114,VAL.correct,9.154233,0.5178
apology,n,EMO.apology,0.976181,0.952065,COM.teach,0.024116,0.024116,COM.teach,8.136589,0.4554
ghost,n,WLD.religion,0.788279,0.76415,VAL.sacred,0.024129,0.024129,VAL.sacred,7.260005,0.6917
backward,adv,SPC.reverse,0.83338,0.819361,SOC.village,0.014018,0.024141,SPC.direction,9.105391,0.3104
undercurrent,n,NAT.river,0.840063,0.878271,FND.spatiality,-0.038208,0.024146,SPC.outside,8.537714,0.5171
linear,adj,FND.spatiality,0.827285,0.803136,PRP.long,0.024149,0.024149,PRP.long,6.000601,0.3182
derogatory,adj,SOC.criticize,0.922185,0.898031,EMO.anger,0.024154,0.024154,EMO.anger,8.639854,0.6703
beauteousness,n,VAL.beauty,0.912072,0.897254,EXS.spirit,0.014817,0.024159,PRP.deep,8.547291,0.5243
offense,n,ACT.build,0.576396,0.587339,SOC.nation,-0.010943,0.02417,PRP.multiple,13.290495,0.5294
caring,n,EMO.love,0.98148,0.957302,EMO.compassion,0.024177,0.024178,EMO.compassion,3.394314,0.6473
excite,v,ACT.agitate,0.895596,0.871415,LOG.cause,0.024181,0.024181,LOG.cause,6.398286,0.3117
juvenile,adj,EXS.being,0.865209,0.841019,PRP.young,0.02419,0.02419,PRP.young,13.785556,0.4158
indifferent,adj,PER.deaf,0.954558,0.930361,FND.unconscious,0.024197,0.024197,FND.unconscious,5.024631,0.5658
balance,v,EXS.being,0.766399,0.74479,FND.timeless,0.021609,0.024207,EXS.nonbeing,9.387713,0.7926
alligatored,adj,PRP.rough,0.821417,0.8104,STA.wound,0.011018,0.024219,PRP.dirty,8.724517,0.4207
impoverished,adj,STA.poverty,0.930665,0.912007,VAL.ugliness,0.018657,0.024229,SOC.obstruct,7.420577,0.5674
tenderness,n,EMO.compassion,0.973883,0.949642,VAL.good,0.02424,0.024241,VAL.good,4.910589,0.6072
lose,v,CHG.retreat,0.956717,0.932468,ACT.stop,0.024249,0.024249,ACT.stop,3.75255,0.362
stateless,adj,SOC.stateless,0.962961,0.938711,SOC.refuse,0.024251,0.02425,SOC.refuse,5.4156,0.6057
Church of Scientology,n,WLD.religion,0.569616,0.646646,PRP.clear,-0.07703,0.024256,FND.language,14.90783,0.5089
accord,v,ACT.give,0.595398,0.777588,COM.cooperate,-0.182189,0.024262,ACT.create,13.682178,0.4578
bedraggled,adj,PRP.dirty,0.946342,0.922056,PRP.wet,0.024286,0.024286,PRP.wet,5.600341,0.7434
