word,pos,assigned_atom,cos_self,cos_top2,top2_atom,margin,l2_self,focus_rate,re_observed
adjudicatory,adj,CHG.end,0.836689,0.8317,FND.transformation,0.004989,10.886492,0.4356,True
seat,n,PRP.part,0.905493,0.900499,FND.spatiality,0.004994,5.1485,0.5114,False
fall apart,v,CHG.decay,0.837691,0.832695,ACT.dissolve,0.004996,12.153458,0.4064,False
histocompatibility complex,n,SOC.family,0.877484,0.872488,REL.same,0.004996,5.378883,0.4903,False
discover,v,PER.hear,0.877413,0.872415,PER.feel,0.004998,12.502103,0.5538,False
see,v,COG.think,0.936216,0.931213,FND.mind,0.005003,4.411023,0.358,False
semiconscious,adj,FND.consciousness,0.926315,0.921307,EMO.doubt,0.005008,5.549114,0.9001,False
observation,n,PER.see,0.906193,0.901173,ACT.go,0.005021,5.781357,0.7505,False
exclamation,n,COM.speak,0.918842,0.913815,EMO.manifest,0.005027,9.933978,0.4542,False
blunt trauma,n,STA.pain,0.915075,0.91004,STA.wound,0.005035,10.753456,0.5055,False
buck,n,ECO.currency,0.892804,0.887768,BEI.plant,0.005037,5.209763,0.6128,False
congener,n,SOC.family,0.885894,0.880842,REL.same,0.005052,7.684067,0.5792,False
ancient history,n,FND.history,0.690773,0.685717,FND.number,0.005056,9.578316,0.4948,True
bring about,v,ACT.make,0.844429,0.839366,ACT.create,0.005063,11.322533,0.5626,False
twofold,adj,PRP.multiple,0.801492,0.796428,WLD.realm,0.005064,5.382417,0.407,False
barbarize,v,FND.transformation,0.889255,0.884185,ACT.dissolve,0.00507,12.189905,0.5155,False
barky,adj,PRP.rough,0.893835,0.88875,PRP.shallow,0.005085,6.770208,0.3274,False
orbit,n,WLD.realm,0.618528,0.613443,TIM.period,0.005085,11.084476,0.6777,False
pop the question,v,SOC.request,0.898407,0.893315,FND.play,0.005092,6.36312,0.6206,False
brain damage,n,STA.pain,0.882105,0.877002,STA.poverty,0.005103,8.126991,0.5054,True
winter's bark tree,n,NAT.tree,0.926009,0.920904,PRP.wide,0.005105,6.040782,0.8607,False
silty,adj,ELM.earth,0.73182,0.726714,ELM.wind,0.005106,7.692138,0.5837,True
unattractiveness,n,VAL.ugliness,0.965979,0.960873,PER.tasteless,0.005106,6.97282,0.5148,False
synthesise,v,COM.conduct,0.769731,0.764622,PRP.multiple,0.005108,6.503554,0.3245,False
humanitarian,n,WLD.nonscience,0.764931,0.759811,WLD.religion,0.00512,9.352902,0.7319,True
going,n,FND.transformation,0.811113,0.80599,CHG.end,0.005123,9.388065,0.6777,False
see-through,adj,PRP.narrow,0.869455,0.864318,PRP.rough,0.005137,10.383326,0.583,False
vocalizer,n,COM.speak,0.892877,0.88774,COM.question,0.005138,16.585432,0.4549,False
review,v,FND.memory,0.935963,0.930825,COG.remember,0.005138,5.008905,0.6619,False
whiplash,n,STA.pain,0.92744,0.922299,STA.wound,0.005141,8.524212,0.536,True
make,v,ACT.build,0.88893,0.883786,ACT.make,0.005144,7.873603,0.6363,False
signalize,v,PRP.sharp,0.871924,0.866778,PRP.hot,0.005146,6.84922,0.5613,False
tramp,v,ACT.go,0.92851,0.923355,PRP.blunt,0.005155,5.691933,0.8365,False
damp,adj,PRP.wet,0.891566,0.886406,PER.fragrance,0.00516,11.41283,0.6099,False
pitch-black,adj,ELM.night,0.895655,0.890493,ELM.moon,0.005163,8.006014,0.5574,True
deep,n,NAT.sea,0.936802,0.931636,ELM.earth,0.005165,4.481071,0.957,False
realism,n,EXS.being,0.756489,0.751323,EXS.presence,0.005166,7.993089,0.3517,False
untouched,adj,PER.untouched,0.981354,0.976188,PER.odorless,0.005166,6.273705,0.6506,False
energize,v,SOC.individual,0.907038,0.901865,PER.see,0.005172,7.188826,0.8176,False
raise up,v,ACT.move,0.92568,0.920493,SOC.pass,0.005186,7.862481,0.6827,False
miasmic,adj,PRP.murky,0.858898,0.853713,STA.war,0.005186,5.589364,0.3568,False
mixture,n,FND.transformation,0.72739,0.722199,EXS.matter,0.005191,10.656158,0.7098,False
waste material,n,ECO.waste,0.943693,0.938501,ELM.darkness,0.005192,6.072507,0.7994,False
sorrow,v,EMO.sorrow,0.973277,0.968085,EMO.unhappiness,0.005192,6.663219,0.6373,False
elderly,adj,PRP.old,0.937309,0.932105,PRP.aged,0.005204,9.495584,0.6335,False
lightweight,n,PRP.light,0.96698,0.961774,PRP.small,0.005206,3.488393,0.6377,False
sprout,n,CHG.grow,0.877863,0.872652,TIM.appear,0.005211,16.277678,0.4155,False
pristine,adj,PER.untouched,0.976496,0.971286,PER.odorless,0.005211,3.159806,0.522,False
essay,v,LOG.cause,0.865209,0.859977,CHG.end,0.005232,5.87228,0.3218,False
mighty,adj,PRP.strong,0.96872,0.963488,MAT.naked,0.005232,4.462809,0.6915,False
division,n,COG.separate,0.671724,0.666489,WLD.technique,0.005235,10.898594,0.5161,True
roughen,v,PRP.smooth,0.895078,0.889839,PRP.soft,0.005238,6.007103,0.5541,False
Arctotis venusta,n,NAT.flower,0.886428,0.881185,NAT.tree,0.005243,9.137691,0.6175,False
achimenes,n,NAT.flower,0.91127,0.906026,BEI.root,0.005244,8.515413,0.5455,False
hard put,adj,EMO.worry,0.947734,0.942488,EMO.anger,0.005246,5.874865,0.5723,False
musical time,n,FND.temporality,0.719001,0.713744,TIM.period,0.005257,18.549894,0.3596,False
color-blind,adj,PER.blind,0.962765,0.957486,PER.deaf,0.005279,4.976931,0.4891,False
projection screen,n,PRP.shallow,0.872414,0.867132,PRP.rough,0.005282,11.237889,0.6429,False
lacework,n,FND.labor,0.90063,0.895338,PRP.long,0.005292,5.357335,0.3126,False
designing,n,ACT.make,0.902348,0.897044,ACT.build,0.005305,15.869206,0.4437,False
gestation,n,ACT.create,0.731591,0.726283,FND.mind,0.005308,11.181127,0.5755,True
great year,n,TIM.period,0.70495,0.699633,ELM.night,0.005317,10.372344,0.7342,False
recognise,v,COG.know,0.946707,0.941387,COG.remember,0.00532,6.869651,0.6371,False
ribbon tree,n,NAT.tree,0.898987,0.893666,BEI.plant,0.00532,8.195869,0.8103,False
respiratory disease,n,STA.illness,0.915764,0.910435,STA.pain,0.005329,8.477101,0.6849,False
dismiss,v,SOC.refuse,0.920203,0.914857,SOC.request,0.005347,5.884929,0.8822,False
photophobia,n,STA.pain,0.967504,0.962158,STA.illness,0.005347,4.337566,0.6734,False
rough,adj,WLD.uncultured,0.93078,0.925398,ABS.foolish,0.005382,4.133855,0.3738,False
taste,n,PER.delicious,0.951594,0.946192,STA.comfort,0.005401,7.670131,0.5073,False
vegetate,v,BEI.plant,0.910254,0.904852,NAT.flower,0.005402,4.885978,0.7366,False
persist,v,CHG.stay,0.811487,0.806083,COG.instinct,0.005404,11.5001,0.5394,False
Myroxylon balsamum pereirae,n,NAT.tree,0.891418,0.886009,ECO.save,0.005409,8.523907,0.7385,False
weightless,adj,PRP.light,0.940745,0.935334,PER.delicious,0.005411,7.364479,0.6382,False
give,v,COG.think,0.930426,0.925013,FND.mind,0.005412,7.153084,0.5351,False
conjuror,n,ACT.create,0.864589,0.859175,PRP.new,0.005414,16.414097,0.4142,False
condemnatory,adj,SOC.criticize,0.917876,0.912459,EMO.hate,0.005418,10.650338,0.6259,False
valuable,adj,STA.wealth,0.924781,0.919362,VAL.beauty,0.005418,6.891316,0.6049,False
challenge,v,PRP.difficult,0.840406,0.834985,ACT.calm,0.005421,5.310192,0.3954,True
ratty,adj,PRP.dirty,0.884538,0.879117,PER.stench,0.005421,9.491785,0.6329,False
rheumatism,n,STA.illness,0.869052,0.863626,SOC.obstruct,0.005427,8.199738,0.4621,False
endure,v,CHG.stay,0.853362,0.847933,EXS.life,0.005429,9.592785,0.6084,False
diploid,adj,EXS.being,0.834607,0.829176,BEI.root,0.005432,7.250673,0.3132,False
vanish,v,SOC.individual,0.88233,0.876894,ACT.exit,0.005436,6.652371,0.9703,False
mold,n,ACT.build,0.837488,0.832051,NAT.flower,0.005437,7.744161,0.7715,False
pulley,n,SOC.obstruct,0.848078,0.842635,CHG.retreat,0.005443,9.356259,0.9051,False
melt,n,ACT.dissolve,0.934691,0.929247,SOC.homeless,0.005444,7.512623,0.6809,False
remembering,n,COG.remember,0.932293,0.926848,FND.memory,0.005444,8.457229,0.5543,False
propositus,n,SOC.individual,0.831426,0.825976,FND.intuition,0.00545,10.532135,0.7582,False
ballistic capsule,n,ACT.make,0.853574,0.848122,ACT.build,0.005451,13.283308,0.5417,False
eat on,v,EMO.worry,0.928267,0.922813,EMO.unhappiness,0.005453,5.998718,0.549,False
aesthesia,n,FND.consciousness,0.926649,0.921192,ABS.self,0.005457,6.400225,0.5686,False
conscience,n,EMO.shame,0.950436,0.944978,EMO.dislike,0.005459,4.921464,0.5781,False
cooperation,n,COM.cooperate,0.828766,0.823291,REL.different,0.005474,8.101663,0.852,False
marginal cost,n,ECO.price,0.862317,0.856842,COG.remember,0.005475,9.335292,0.469,False
ignorantness,n,COG.unlearned,0.970587,0.965101,COG.forget,0.005486,3.346572,0.7053,False
forfeit,v,ACT.lose,0.893705,0.888218,ACT.exit,0.005487,5.783572,0.3922,False
unsoiled,adj,PRP.clean,0.936939,0.931452,COM.silence,0.005487,4.493818,0.4556,False
qualification,n,COM.announce,0.85896,0.853471,COM.question,0.005488,5.339349,0.3822,False
malignity,n,EMO.hate,0.900907,0.895418,SOC.stateless,0.005489,8.025953,0.7209,False
frustrate,v,EMO.anger,0.951719,0.9462,EMO.hate,0.005519,5.320652,0.5685,False
land,v,TIM.come,0.840008,0.834488,PRP.possible,0.00552,5.699609,0.3729,False
idea,n,COG.intention,0.905386,0.899865,FND.mind,0.005521,6.223393,0.471,False
odorous,adj,PER.fragrance,0.934855,0.929334,PER.sweet,0.005521,6.941642,0.6506,False
emulate,v,EXS.being,0.808019,0.802497,EMO.apology,0.005522,7.531488,0.3089,False
stir,n,ACT.build,0.816555,0.811029,NAT.flower,0.005526,9.439937,0.5404,True
clash,n,COM.conflict,0.950437,0.944898,SOC.attack,0.005539,8.134775,0.4861,False
downhearted,adj,EMO.unhappiness,0.960173,0.954631,EMO.worry,0.005542,4.310941,0.5765,False
nurture,n,BEI.parent,0.883841,0.87829,EMO.love,0.00555,11.349999,0.3877,False
distillate,n,MAT.drink,0.898114,0.892559,PRP.clean,0.005555,5.583101,0.9241,False
dissolution,n,CHG.end,0.721377,0.715814,CHG.advance,0.005563,10.840467,0.4728,True
cognize,v,FND.consciousness,0.931606,0.926042,EXS.spirit,0.005564,6.588603,0.4043,False
wilt,v,STA.illness,0.949026,0.943447,STA.pain,0.005579,6.683543,0.71,False
process,v,FND.transformation,0.738779,0.733195,CHG.end,0.005583,13.933535,0.5418,False
stir,v,ACT.make,0.857644,0.852056,ACT.build,0.005588,6.512949,0.324,False
sacrifice,v,SOC.individual,0.930115,0.924524,SOC.awake,0.005591,5.329123,0.7868,False
maddened,adj,EMO.anger,0.975289,0.969686,EMO.shame,0.005603,7.061892,0.529,False
scented,adj,PER.odorless,0.935934,0.930324,PRP.light,0.00561,5.495824,0.6861,False
hero-worship,v,EMO.love,0.889084,0.88347,EMO.forgiveness,0.005614,8.768039,0.4036,False
debility,n,PRP.weak,0.972654,0.967039,PER.blind,0.005615,4.26297,0.7001,False
deliquescent,adj,FND.transformation,0.78439,0.778761,EXS.void,0.005629,13.741697,0.5848,False
spicy,adj,PRP.hot,0.913813,0.908184,PRP.sharp,0.005629,8.006961,0.5159,False
fourfold,adj,PRP.multiple,0.672693,0.66705,WLD.realm,0.005643,8.647614,0.7352,False
cluck,n,ACT.emit,0.895741,0.890088,ACT.leave,0.005654,10.682584,0.6286,False
bosom,v,COM.secret,0.771525,0.76587,FND.memory,0.005655,9.611614,0.5085,True
OD,n,BOD.eye,0.940701,0.935036,BOD.ear,0.005665,6.576737,0.5333,False
sectionalize,v,COG.separate,0.558593,0.552924,FND.transformation,0.005669,8.974178,0.4611,True
abominator,n,EMO.hate,0.953665,0.947996,EMO.dislike,0.005669,6.647356,0.6502,False
hand-to-hand,adj,PRP.near,0.825969,0.820288,ELM.water,0.005681,7.873532,0.9397,False
pay,n,ECO.pay,0.878889,0.873207,BOD.hip,0.005682,10.072297,0.5527,False
ship,v,ACT.make,0.821519,0.815829,ACT.create,0.00569,9.276338,0.6255,False
soft drink,n,MAT.drink,0.888694,0.883004,PER.fragrance,0.00569,5.950956,0.9398,False
wing,n,PRP.part,0.924352,0.918662,FND.spatiality,0.00569,5.49404,0.8068,False
sensibility,n,FND.consciousness,0.924444,0.918746,FND.languageless,0.005697,5.889506,0.5821,False
placement,n,FND.spatiality,0.728853,0.723154,PRP.rough,0.0057,9.689892,0.5362,False
raise,v,BEI.parent,0.817247,0.811545,SOC.request,0.005701,12.1424,0.5226,False
fib,v,VAL.falsehood,0.831894,0.826192,COM.speak,0.005702,7.295571,0.3747,False
propose,v,SOC.request,0.80958,0.803859,SOC.praise,0.005721,6.423796,0.4148,True
finish off,v,PRP.whole,0.785514,0.779787,ACT.build,0.005727,7.486925,0.5566,False
willow,n,NAT.tree,0.801478,0.795738,ELM.moon,0.00574,9.000352,0.4844,False
square,v,PRP.whole,0.79544,0.789698,SPC.inside,0.005742,6.978112,0.3714,False
conjoin,v,REL.together,0.808975,0.803233,ACT.give,0.005742,8.070623,0.3028,False
rush away,v,ACT.leave,0.891379,0.885626,PER.see,0.005753,8.115845,0.7065,False
discomposed,adj,EMO.shame,0.95136,0.945593,EMO.dislike,0.005767,4.992663,0.7437,False
hatred,n,EMO.hate,0.9504,0.944624,EMO.contempt,0.005776,5.89808,0.5681,False
weaponless,adj,MAT.bare_hand,0.91641,0.91063,EXS.presence,0.005781,6.230281,0.5363,False
counterinsurgent,adj,STA.war,0.850758,0.84497,NAT.river,0.005789,6.917631,0.6025,False
heading,n,ACT.move,0.925901,0.920103,PRP.bright,0.005799,4.849847,0.8092,False
intentional,adj,COG.intention,0.963236,0.957438,EMO.hope,0.005799,8.386854,0.6849,False
chiding,n,SOC.criticize,0.963338,0.95753,EMO.contempt,0.005808,8.426707,0.6512,False
finish,v,ACT.stop,0.88943,0.883617,STA.healing,0.005814,6.14961,0.5353,True
sillabub,n,MAT.drink,0.834225,0.828402,MAT.food,0.005823,6.374023,0.7974,False
savorless,adj,PER.tasteless,0.97047,0.964647,PER.numb,0.005823,4.03282,0.6855,False
brood,n,ACT.create,0.799516,0.793684,ACT.make,0.005832,8.898245,0.5841,False
form family,n,SOC.family,0.870575,0.86474,COM.cooperate,0.005835,15.178764,0.4369,False
plumbism,n,STA.illness,0.905351,0.899514,ACT.destroy,0.005837,7.210038,0.709,False
odourise,v,PER.stench,0.915744,0.909897,PRP.dirty,0.005847,6.146901,0.432,False
alleviant,n,STA.healing,0.773753,0.767905,CHG.advance,0.005847,9.611563,0.4784,True
effect,v,ACT.make,0.73083,0.72498,ACT.create,0.005849,10.34719,0.6166,True
period,n,FND.time,0.813099,0.80724,FND.temporality,0.005859,9.511098,0.5263,False
operator,n,LOG.cause,0.83549,0.829631,ACT.build,0.005859,11.848135,0.5027,False
gaze,n,PER.see,0.938449,0.932579,STA.health,0.00587,5.879223,0.7247,False
inner,adj,SPC.inside,0.890723,0.88485,PRP.whole,0.005873,5.526979,0.4035,False
unrefined,adj,WLD.uncultured,0.845376,0.839503,EMO.worry,0.005873,7.280923,0.5809,True
unflinching,adj,EMO.courage,0.925127,0.919251,ACT.calm,0.005877,9.889191,0.5485,False
pass by,v,ACT.move,0.875986,0.870107,ACT.emit,0.005879,7.196292,0.761,False
wanter,n,SOC.request,0.90139,0.895511,FND.play,0.005879,9.776273,0.7859,False
dissipate,v,ACT.dissolve,0.92117,0.91529,COM.conduct,0.00588,11.172166,0.4739,False
lesion,n,STA.pain,0.954755,0.948875,STA.illness,0.00588,7.238662,0.6553,False
violation,n,VAL.evil,0.884402,0.87852,EMO.hate,0.005882,8.253866,0.4809,False
intent,n,EXS.spirit,0.878692,0.872804,EMO.apology,0.005888,10.256938,0.5379,False
ravishment,n,SOC.attack,0.939317,0.933422,ACT.abandon,0.005894,8.970941,0.6514,False
belly,n,SPC.inside,0.893443,0.887549,BEI.root,0.005894,14.072935,0.497,False
matter of fact,n,FND.information,0.768857,0.762961,FND.number,0.005895,8.457461,0.7278,False
concealing,n,COM.secret,0.908801,0.902902,COG.remember,0.005899,4.436262,0.3362,False
pace,n,BOD.foot,0.888647,0.882741,SOC.sleep,0.005905,6.686135,0.5702,False
excogitation,n,FND.mind,0.943993,0.938086,COG.think,0.005907,5.007874,0.3063,False
excoriate,v,STA.pain,0.974845,0.968938,STA.illness,0.005907,3.771017,0.7494,False
misogamist,n,EMO.hate,0.895186,0.889271,WLD.uncultured,0.005915,7.388325,0.9708,False
expender,n,ACT.give,0.909361,0.903445,FND.play,0.005917,4.357489,0.3898,False
cushioning,n,FND.transformation,0.818417,0.812496,CHG.grow,0.005921,8.71212,0.4199,False
infirmity,n,PRP.weak,0.969595,0.963673,STA.illness,0.005922,4.097352,0.6676,False
spout,v,COM.speak,0.863693,0.857762,TIM.now,0.00593,7.464221,0.5843,False
interpret,v,COG.enlightenment,0.885277,0.879342,EMO.courage,0.005935,6.528078,0.5393,False
odour,n,PER.stench,0.966196,0.960253,PRP.dirty,0.005942,4.73284,0.7299,False
somber,adj,PRP.dark,0.949213,0.943269,ELM.darkness,0.005944,4.085509,0.5434,False
rookie,n,WLD.unskilled,0.732607,0.726657,COG.ignorance,0.00595,11.774359,0.6728,False
initiate,n,CHG.begin,0.850494,0.84454,ACT.create,0.005954,12.490647,0.5478,False
tenancy,n,SOC.citizen,0.82235,0.816392,SOC.official,0.005958,13.886732,0.5418,True
back end,n,BOD.face,0.859225,0.853263,ACT.sit,0.005962,7.960735,0.5938,True
verbalism,n,BOD.face,0.859225,0.853263,ACT.sit,0.005962,10.544181,0.2279,True
consideration,n,FND.mind,0.890213,0.884236,COG.think,0.005978,6.212793,0.3624,False
overcast,adj,PRP.murky,0.918127,0.912146,ELM.darkness,0.005981,7.83495,0.6937,False
waver,v,EMO.doubt,0.855991,0.849997,COG.confusion,0.005994,6.948085,0.5189,False
stroll,v,ACT.go,0.889275,0.88328,PRP.blunt,0.005995,8.128429,0.6735,False
rue,v,EMO.sorrow,0.959335,0.953339,EMO.doubt,0.005996,5.408359,0.6997,False
injure,v,STA.wound,0.929942,0.923945,STA.pain,0.005997,8.798132,0.5289,False
retrieval,n,STA.healing,0.895796,0.889786,ACT.stop,0.00601,6.652273,0.5358,True
brush aside,v,SOC.refuse,0.802824,0.796811,SOC.request,0.006013,9.585657,0.8474,False
archaean,adj,ELM.morning,0.821768,0.81574,ELM.night,0.006028,7.006343,0.6404,True
obscure,v,COM.secret,0.925299,0.919268,FND.uninformed,0.006031,3.781805,0.3419,False
beauteous,adj,VAL.beauty,0.906963,0.900917,PER.fragrance,0.006046,6.890418,0.6387,False
discharge,v,ABS.release,0.958867,0.952814,COM.teach,0.006053,5.361795,0.5986,False
nekton,n,EXS.being,0.583034,0.576973,ELM.earth,0.006061,10.894405,0.545,True
modify,v,SOC.individual,0.824716,0.818654,SOC.awake,0.006062,8.815279,0.8053,False
come,v,FND.transformation,0.829031,0.822954,ABS.release,0.006077,8.105947,0.8673,False
ascent,n,ACT.stand,0.964854,0.958774,ACT.rise,0.00608,3.916631,0.6026,False
statement,n,COM.speak,0.88213,0.876048,ECO.price,0.006082,10.823877,0.6888,False
despising,n,EMO.dislike,0.974011,0.967923,EMO.unhappiness,0.006088,3.330889,0.5898,False
ardor,n,EMO.love,0.920846,0.914754,EMO.trust,0.006093,10.12352,0.5308,False
make for,v,ACT.make,0.845319,0.839201,CHG.grow,0.006118,6.788094,0.4175,False
timelessness,n,FND.ahistorical,0.925903,0.919778,FND.timeless,0.006125,5.454824,0.5078,False
copse,n,BEI.plant,0.815811,0.809673,ELM.earth,0.006139,7.296449,0.5499,False
phytoplankton,n,BEI.plant,0.770498,0.764359,ELM.morning,0.006139,15.497757,0.4936,False
contrition,n,EMO.sorrow,0.968354,0.962214,EMO.desire,0.006141,4.280703,0.6576,False
trace,v,SOC.pass,0.799262,0.793119,FND.spatiality,0.006143,6.273739,0.3176,False
plundering,n,ACT.destroy,0.842975,0.836823,STA.war,0.006151,8.481701,0.5685,True
loose,adj,PRP.rough,0.904297,0.898127,PRP.shallow,0.00617,9.778215,0.5897,False
impel,v,ACT.make,0.882076,0.875898,ACT.build,0.006178,6.298845,0.5091,False
hard cash,n,ECO.currency,0.89082,0.884633,SOC.defend,0.006186,13.113815,0.423,False
goodness,n,VAL.good,0.897587,0.891401,EMO.love,0.006186,11.734158,0.4166,False
expenditure,n,ACT.give,0.880583,0.874397,ECO.buy,0.006187,5.632038,0.3314,False
tabulate,v,FND.information,0.801471,0.795283,FND.uninformed,0.006188,7.982868,0.9273,False
vulcanization,n,FND.transformation,0.872168,0.865971,ACT.rise,0.006197,11.016135,0.5185,False
pallid,adj,PRP.weak,0.929288,0.923088,PER.blind,0.0062,7.363708,0.5408,False
lime,v,EXS.matter,0.933287,0.927086,ELM.water,0.006202,4.461981,0.8102,False
eukaryotic,adj,EXS.being,0.821083,0.81488,BEI.human,0.006204,17.533431,0.3533,False
currentness,n,ECO.currency,0.800352,0.794142,VAL.beauty,0.006209,7.916252,0.8157,False
protector,n,SOC.defend,0.903177,0.896964,BEI.human,0.006213,15.336593,0.4211,False
solid,adj,PRP.hard,0.91857,0.912353,PRP.long,0.006217,7.367035,0.6485,False
silver,n,FND.transformation,0.848574,0.842356,PRP.soft,0.006218,8.67876,0.6986,False
rise,v,ACT.stand,0.925377,0.919157,ACT.lie_down,0.00622,9.032718,0.5054,False
section,n,FND.transformation,0.653599,0.647374,COM.conduct,0.006225,11.053663,0.6204,False
teenaged,adj,PRP.young,0.847554,0.841321,COG.know,0.006233,11.591757,0.4318,False
devoid,adj,STA.poverty,0.950725,0.944487,SOC.attack,0.006238,4.94253,0.6185,False
manufacture,v,ACT.make,0.858478,0.85223,ACT.build,0.006248,6.881065,0.4281,True
propagandize,v,FND.information,0.67426,0.668001,COG.ignorance,0.006259,12.643166,0.7015,True
confirm,v,FND.information,0.879811,0.873541,FND.history,0.00627,7.605084,0.8542,False
entrant,n,CHG.begin,0.85118,0.844908,CHG.grow,0.006272,9.531903,0.4473,False
step,v,BOD.foot,0.895398,0.889097,PER.touch,0.006301,7.381789,0.6599,False
metamorphose,v,FND.transformation,0.782343,0.776038,CHG.end,0.006305,17.431717,0.4376,False
unthinking,adj,COG.mindless,0.934713,0.928396,WLD.unskilled,0.006317,4.647655,0.916,False
close together,adj,PRP.near,0.842363,0.836038,SOC.village,0.006325,10.78513,0.5437,False
gooselike,adj,ABS.foolish,0.85715,0.850821,WLD.uncultured,0.006329,6.97222,0.6368,False
unlit,adj,PRP.dark,0.899669,0.893336,PER.bitter,0.006333,12.740212,0.462,False
